fromTaz,toTaz,flow
taz_17,taz_23,1752
taz_17,taz_24,194
taz_17,taz_25,876
taz_17,taz_26,1907
taz_17,taz_27,626
taz_17,taz_28,296
taz_17,taz_29,932
taz_17,taz_3,1424
taz_17,taz_30,686
taz_17,taz_31,1690
taz_17,taz_32,621
taz_17,taz_33,1501
taz_17,taz_34,1844
taz_17,taz_35,795
taz_17,taz_36,1375
taz_17,taz_37,1538
taz_17,taz_38,956
taz_17,taz_39,136
taz_17,taz_4,1894
taz_17,taz_40,1300
taz_17,taz_41,1416
taz_17,taz_42,1452
taz_17,taz_43,1037
taz_17,taz_44,1524
taz_17,taz_45,58
taz_17,taz_46,131
taz_17,taz_47,140
taz_17,taz_48,469
taz_17,taz_49,578
taz_17,taz_5,339
taz_17,taz_50,1733
taz_17,taz_51,762
taz_17,taz_52,604
taz_17,taz_53,1245
taz_17,taz_54,1101
taz_17,taz_55,525
taz_17,taz_56,641
taz_17,taz_57,1855
taz_17,taz_58,567
taz_17,taz_59,1820
taz_17,taz_6,183
taz_17,taz_60,1002
taz_17,taz_61,437
taz_17,taz_62,1592
taz_17,taz_63,1080
taz_17,taz_64,1654
taz_17,taz_65,1062
taz_17,taz_66,829
taz_17,taz_67,1039
taz_17,taz_68,636
taz_17,taz_69,1591
taz_17,taz_7,1374
taz_17,taz_70,1934
taz_17,taz_71,1128
taz_17,taz_72,700
taz_17,taz_73,954
taz_17,taz_74,111
taz_17,taz_75,254
taz_17,taz_76,1097
taz_17,taz_77,1326
taz_17,taz_78,1455
taz_17,taz_79,1159
taz_17,taz_8,1402
taz_17,taz_80,191
taz_17,taz_81,438
taz_17,taz_82,1817
taz_17,taz_83,1498
taz_17,taz_84,1449
taz_17,taz_85,776
taz_17,taz_86,263
taz_17,taz_87,1334
taz_17,taz_88,1281
taz_17,taz_89,1031
taz_17,taz_9,1172
taz_17,taz_91,1754
taz_17,taz_92,907
taz_17,taz_93,1210
taz_17,taz_94,1335
taz_17,taz_95,421
taz_17,taz_96,1976
taz_17,taz_97,502
taz_17,taz_98,1948
taz_17,taz_99,342
taz_18,taz_0,50
taz_18,taz_1,1621
taz_18,taz_10,976
taz_18,taz_100,1746
taz_18,taz_101,1839
taz_18,taz_11,1496
taz_18,taz_12,1175
taz_18,taz_13,1753
taz_18,taz_14,29
taz_18,taz_15,1244
taz_18,taz_16,385
taz_18,taz_17,290
taz_18,taz_19,1247
taz_18,taz_2,92
taz_18,taz_20,213
taz_18,taz_21,1702
taz_18,taz_22,1328
taz_18,taz_23,187
taz_18,taz_24,616
taz_18,taz_25,1749
taz_18,taz_26,784
taz_18,taz_27,1124
taz_18,taz_28,1983
taz_18,taz_29,987
taz_18,taz_3,454
taz_18,taz_30,775
taz_18,taz_31,111
taz_18,taz_32,1150
taz_18,taz_33,1030
taz_18,taz_34,1801
taz_18,taz_35,1007
taz_18,taz_36,391
taz_18,taz_37,1515
taz_18,taz_38,194
taz_18,taz_39,1117
taz_18,taz_4,1982
taz_18,taz_40,224
taz_18,taz_41,1052
taz_18,taz_42,1324
taz_18,taz_43,588
taz_18,taz_44,239
taz_18,taz_45,1283
taz_18,taz_46,855
taz_18,taz_47,964
taz_18,taz_48,510
taz_18,taz_49,1204
taz_18,taz_5,1833
taz_18,taz_50,1683
taz_18,taz_51,1821
taz_18,taz_52,676
taz_18,taz_53,1564
taz_18,taz_54,1099
taz_18,taz_55,1586
taz_18,taz_56,136
taz_18,taz_57,386
taz_18,taz_58,1193
taz_18,taz_59,1175
taz_18,taz_6,803
taz_18,taz_60,1328
taz_18,taz_61,663
taz_18,taz_62,61
taz_18,taz_63,284
taz_18,taz_64,1748
taz_18,taz_65,1374
taz_18,taz_66,633
taz_18,taz_67,301
taz_18,taz_68,523
taz_18,taz_69,1216
taz_18,taz_7,1450
taz_18,taz_70,238
taz_18,taz_71,880
taz_18,taz_72,1625
taz_18,taz_73,1560
taz_18,taz_74,1987
taz_18,taz_75,1651
taz_18,taz_76,1531
taz_18,taz_77,3
taz_18,taz_78,1842
taz_18,taz_79,968
taz_18,taz_8,133
taz_18,taz_80,884
taz_18,taz_81,432
taz_18,taz_82,1916
taz_18,taz_83,1105
taz_18,taz_84,615
taz_18,taz_85,1058
taz_18,taz_86,1425
taz_18,taz_87,117
taz_18,taz_88,600
taz_18,taz_89,1904
taz_18,taz_9,528
taz_18,taz_91,1007
taz_18,taz_92,1901
taz_18,taz_93,695
taz_18,taz_94,711
taz_18,taz_95,635
taz_18,taz_96,33
taz_18,taz_97,1788
taz_18,taz_98,1611
taz_18,taz_99,144
taz_19,taz_0,1858
taz_19,taz_1,1397
taz_19,taz_10,708
taz_19,taz_100,987
taz_19,taz_101,1811
taz_19,taz_11,1315
taz_19,taz_12,1667
taz_19,taz_13,613
taz_19,taz_14,1323
taz_19,taz_15,824
taz_19,taz_16,332
taz_19,taz_17,1030
taz_19,taz_18,878
taz_19,taz_2,827
taz_19,taz_20,244
taz_19,taz_21,137
taz_19,taz_22,750
taz_19,taz_23,326
taz_19,taz_24,1485
taz_19,taz_25,129
taz_19,taz_26,497
taz_19,taz_27,1205
taz_19,taz_28,473
taz_19,taz_29,593
taz_19,taz_3,609
taz_19,taz_30,1120
taz_19,taz_31,920
taz_19,taz_32,1561
taz_19,taz_33,1565
taz_19,taz_34,964
taz_19,taz_35,158
taz_19,taz_36,1621
taz_19,taz_37,1293
taz_19,taz_38,618
taz_19,taz_39,26
taz_19,taz_4,322
taz_19,taz_40,593
taz_19,taz_41,494
taz_19,taz_42,1603
taz_19,taz_43,1955
taz_19,taz_44,301
taz_19,taz_45,962
taz_19,taz_46,275
taz_19,taz_47,104
taz_19,taz_48,1695
taz_19,taz_49,811
taz_19,taz_5,1349
taz_19,taz_50,1635
taz_19,taz_51,912
taz_19,taz_52,1365
taz_19,taz_53,720
taz_19,taz_54,1580
taz_19,taz_55,1449
taz_19,taz_56,337
taz_19,taz_57,1890
taz_19,taz_58,567
taz_19,taz_59,1516
taz_19,taz_6,40
taz_19,taz_60,1689
taz_19,taz_61,1243
taz_19,taz_62,1558
taz_19,taz_63,683
taz_19,taz_64,147
taz_19,taz_65,1375
taz_19,taz_66,813
taz_19,taz_67,979
taz_19,taz_68,1093
taz_19,taz_69,838
taz_19,taz_7,1858
taz_19,taz_70,747
taz_19,taz_71,921
taz_19,taz_72,1092
taz_19,taz_73,631
taz_19,taz_74,825
taz_19,taz_75,1082
taz_19,taz_76,1173
taz_19,taz_77,188
taz_19,taz_78,730
taz_19,taz_79,1575
taz_19,taz_8,86
taz_19,taz_80,1713
taz_19,taz_81,1037
taz_19,taz_82,1717
taz_19,taz_83,42
taz_19,taz_84,667
taz_19,taz_85,44
taz_19,taz_86,1949
taz_19,taz_87,1806
taz_19,taz_88,1371
taz_19,taz_89,1688
taz_19,taz_9,179
taz_19,taz_91,672
taz_19,taz_92,1436
taz_19,taz_93,679
taz_19,taz_94,679
taz_19,taz_95,626
taz_19,taz_96,772
taz_19,taz_97,1856
taz_19,taz_98,543
taz_19,taz_99,1498
taz_2,taz_0,948
taz_2,taz_1,1673
taz_2,taz_10,1675
taz_2,taz_100,1866
taz_2,taz_101,517
taz_2,taz_11,612
taz_2,taz_12,1544
taz_2,taz_13,1606
taz_2,taz_14,1266
taz_2,taz_15,1827
taz_2,taz_16,1951
taz_2,taz_17,1766
taz_2,taz_18,1938
taz_2,taz_19,237
taz_2,taz_20,498
taz_2,taz_21,1799
taz_2,taz_22,1670
taz_2,taz_23,1528
taz_2,taz_24,202
taz_2,taz_25,1539
taz_2,taz_26,1476
taz_2,taz_27,1626
taz_2,taz_28,181
taz_2,taz_29,1681
taz_2,taz_3,525
taz_2,taz_30,1313
taz_2,taz_31,1585
taz_2,taz_32,1586
taz_2,taz_33,1482
taz_2,taz_34,86
taz_2,taz_35,1129
taz_2,taz_36,786
taz_2,taz_37,1989
taz_2,taz_38,679
taz_2,taz_39,975
taz_2,taz_4,953
taz_2,taz_40,1468
taz_2,taz_41,1699
taz_2,taz_42,1136
taz_2,taz_43,993
taz_2,taz_44,994
taz_2,taz_45,566
taz_2,taz_46,1777
taz_2,taz_47,850
taz_2,taz_48,320
taz_2,taz_49,1649
taz_2,taz_5,612
taz_2,taz_50,263
taz_2,taz_51,1667
taz_2,taz_52,707
taz_2,taz_53,1674
taz_2,taz_54,1180
taz_2,taz_55,1901
taz_2,taz_56,1041
taz_2,taz_57,588
taz_2,taz_58,679
taz_2,taz_59,1567
taz_2,taz_6,1259
taz_2,taz_60,1883
taz_2,taz_61,655
taz_2,taz_62,453
taz_2,taz_63,1193
taz_2,taz_64,1329
taz_2,taz_65,1064
taz_2,taz_66,1016
taz_2,taz_67,1838
taz_2,taz_68,1134
taz_2,taz_69,1933
taz_2,taz_7,1499
taz_2,taz_70,1159
taz_2,taz_71,161
taz_2,taz_72,1932
taz_2,taz_73,110
taz_2,taz_74,803
taz_2,taz_75,34
taz_2,taz_76,257
taz_2,taz_77,292
taz_2,taz_78,505
taz_2,taz_79,409
taz_2,taz_8,587
taz_2,taz_80,1126
taz_2,taz_81,53
taz_2,taz_82,939
taz_2,taz_83,1498
taz_2,taz_84,1726
taz_2,taz_85,1814
taz_2,taz_86,1906
taz_2,taz_87,314
taz_2,taz_88,636
taz_2,taz_89,1797
taz_2,taz_9,1555
taz_2,taz_91,1652
taz_2,taz_92,1995
taz_2,taz_93,831
taz_2,taz_94,1301
taz_2,taz_95,1805
taz_2,taz_96,378
taz_2,taz_97,1617
taz_2,taz_98,1567
taz_2,taz_99,551
taz_20,taz_0,731
taz_20,taz_1,476
taz_20,taz_10,999
taz_20,taz_100,833
taz_20,taz_101,1432
taz_20,taz_11,595
taz_20,taz_12,1485
taz_20,taz_13,1307
taz_20,taz_14,1585
taz_20,taz_15,100
taz_20,taz_16,1021
taz_20,taz_17,828
taz_20,taz_18,190
taz_20,taz_19,10
taz_20,taz_2,442
taz_20,taz_21,1765
taz_20,taz_22,443
taz_20,taz_23,492
taz_20,taz_24,1785
taz_20,taz_25,1913
taz_20,taz_26,1708
taz_20,taz_27,1046
taz_20,taz_28,213
taz_20,taz_29,1658
taz_20,taz_3,790
taz_20,taz_30,1347
taz_20,taz_31,1728
taz_20,taz_32,487
taz_20,taz_33,1851
taz_20,taz_34,1170
taz_20,taz_35,1345
taz_20,taz_36,724
taz_20,taz_37,1685
taz_20,taz_38,1477
taz_20,taz_39,319
taz_20,taz_4,159
taz_20,taz_40,1023
taz_20,taz_41,1949
taz_20,taz_42,726
taz_20,taz_43,1027
taz_20,taz_44,904
taz_20,taz_45,725
taz_20,taz_46,1229
taz_20,taz_47,353
taz_20,taz_48,1109
taz_20,taz_49,1573
taz_20,taz_5,1651
taz_20,taz_50,699
taz_20,taz_51,594
taz_20,taz_52,1597
taz_20,taz_53,930
taz_20,taz_54,224
taz_20,taz_55,429
taz_20,taz_56,1103
taz_20,taz_57,1352
taz_20,taz_58,969
taz_20,taz_59,1349
taz_20,taz_6,1184
taz_20,taz_60,242
taz_20,taz_61,908
taz_20,taz_62,231
taz_20,taz_63,899
taz_20,taz_64,124
taz_20,taz_65,601
taz_20,taz_66,1767
taz_20,taz_67,1138
taz_20,taz_68,1433
taz_20,taz_69,697
taz_20,taz_7,1619
taz_20,taz_70,362
taz_20,taz_71,1691
taz_20,taz_72,550
taz_20,taz_73,738
taz_20,taz_74,1878
taz_20,taz_75,1657
taz_20,taz_76,250
taz_20,taz_77,230
taz_20,taz_78,200
taz_20,taz_79,448
taz_20,taz_8,746
taz_20,taz_80,318
taz_20,taz_81,1459
taz_20,taz_82,600
taz_20,taz_83,2000
taz_20,taz_84,1677
taz_20,taz_85,177
taz_20,taz_86,1827
taz_20,taz_87,700
taz_20,taz_88,1949
taz_20,taz_89,48
taz_20,taz_9,447
taz_20,taz_91,679
taz_20,taz_92,1410
taz_20,taz_93,1377
taz_20,taz_94,539
taz_20,taz_95,1379
taz_20,taz_96,1823
taz_20,taz_97,398
taz_20,taz_98,937
taz_20,taz_99,375
taz_21,taz_0,1022
taz_21,taz_1,1926
taz_21,taz_10,285
taz_21,taz_100,1195
taz_21,taz_101,898
taz_21,taz_11,835
taz_21,taz_12,542
taz_21,taz_13,1245
taz_21,taz_14,109
taz_21,taz_15,226
taz_21,taz_16,1028
taz_21,taz_17,179
taz_21,taz_18,147
taz_21,taz_19,367
taz_21,taz_2,1475
taz_21,taz_20,755
taz_21,taz_22,833
taz_21,taz_23,883
taz_21,taz_24,332
taz_21,taz_25,1931
taz_21,taz_26,301
taz_21,taz_27,1620
taz_21,taz_28,1185
taz_21,taz_29,151
taz_21,taz_3,274
taz_21,taz_30,361
taz_21,taz_31,274
taz_21,taz_32,280
taz_21,taz_33,541
taz_21,taz_34,916
taz_21,taz_35,1752
taz_21,taz_36,957
taz_21,taz_37,1498
taz_21,taz_38,1248
taz_21,taz_39,523
taz_21,taz_4,111
taz_21,taz_40,518
taz_21,taz_41,1165
taz_21,taz_42,852
taz_21,taz_43,1609
taz_21,taz_44,80
taz_21,taz_45,1529
taz_21,taz_46,1998
taz_21,taz_47,956
taz_21,taz_48,1270
taz_21,taz_49,469
taz_21,taz_5,1099
taz_21,taz_50,1187
taz_21,taz_51,287
taz_21,taz_52,880
taz_21,taz_53,1552
taz_21,taz_54,1847
taz_21,taz_55,511
taz_21,taz_56,1166
taz_21,taz_57,1859
taz_21,taz_58,1075
taz_21,taz_59,1146
taz_21,taz_6,1876
taz_21,taz_60,1202
taz_21,taz_61,1467
taz_21,taz_62,1950
taz_21,taz_63,932
taz_21,taz_64,737
taz_21,taz_65,856
taz_21,taz_66,1562
taz_21,taz_67,1826
taz_21,taz_68,1600
taz_21,taz_69,883
taz_21,taz_7,315
taz_21,taz_70,1522
taz_21,taz_71,1394
taz_21,taz_72,957
taz_21,taz_73,1108
taz_21,taz_74,1633
taz_21,taz_75,102
taz_21,taz_76,1463
taz_21,taz_77,1422
taz_21,taz_78,1959
taz_21,taz_79,1532
taz_21,taz_8,639
taz_21,taz_80,837
taz_21,taz_81,442
taz_21,taz_82,288
taz_21,taz_83,94
taz_21,taz_84,205
taz_21,taz_85,1135
taz_21,taz_86,1792
taz_21,taz_87,657
taz_21,taz_88,783
taz_21,taz_89,19
taz_21,taz_9,1147
taz_21,taz_91,439
taz_21,taz_92,1119
taz_21,taz_93,29
taz_21,taz_94,533
taz_21,taz_95,1168
taz_21,taz_96,424
taz_21,taz_97,968
taz_21,taz_98,456
taz_21,taz_99,898
taz_22,taz_0,49
taz_22,taz_1,826
taz_22,taz_10,319
taz_22,taz_100,1884
taz_22,taz_101,427
taz_22,taz_11,1798
taz_22,taz_12,1076
taz_22,taz_13,1447
taz_22,taz_14,946
taz_22,taz_15,1920
taz_22,taz_16,1136
taz_22,taz_17,1234
taz_22,taz_18,1913
taz_22,taz_19,865
taz_22,taz_2,1931
taz_22,taz_20,318
taz_22,taz_21,564
taz_22,taz_23,6
taz_22,taz_24,1302
taz_22,taz_25,1908
taz_22,taz_26,924
taz_22,taz_27,14
taz_22,taz_28,1372
taz_22,taz_29,1805
taz_22,taz_3,726
taz_22,taz_30,1542
taz_22,taz_31,1951
taz_22,taz_32,747
taz_22,taz_33,755
taz_22,taz_34,1097
taz_22,taz_35,718
taz_22,taz_36,1742
taz_22,taz_37,1260
taz_22,taz_38,58
taz_22,taz_39,1123
taz_22,taz_4,1233
taz_22,taz_40,1253
taz_22,taz_41,1038
taz_22,taz_42,633
taz_22,taz_43,1714
taz_22,taz_44,666
taz_22,taz_45,616
taz_22,taz_46,1382
taz_22,taz_47,897
taz_22,taz_48,345
taz_22,taz_49,298
taz_22,taz_5,1330
taz_22,taz_50,929
taz_22,taz_51,1879
taz_22,taz_52,756
taz_22,taz_53,1029
taz_22,taz_54,1493
taz_22,taz_55,423
taz_22,taz_56,273
taz_22,taz_57,506
taz_22,taz_58,152
taz_22,taz_59,1238
taz_22,taz_6,29
taz_22,taz_60,1172
taz_22,taz_61,125
taz_22,taz_62,56
taz_22,taz_63,1122
taz_22,taz_64,1958
taz_22,taz_65,1702
taz_22,taz_66,1653
taz_22,taz_67,652
taz_22,taz_68,1650
taz_22,taz_69,1763
taz_22,taz_7,1327
taz_22,taz_70,236
taz_22,taz_71,396
taz_22,taz_72,1414
taz_22,taz_73,1126
taz_22,taz_74,472
taz_22,taz_75,1513
taz_22,taz_76,1724
taz_22,taz_77,357
taz_22,taz_78,1619
taz_22,taz_79,1607
taz_22,taz_8,1811
taz_22,taz_80,1339
taz_22,taz_81,130
taz_22,taz_82,273
taz_22,taz_83,1398
taz_22,taz_84,1034
taz_22,taz_85,908
taz_22,taz_86,1955
taz_22,taz_87,1616
taz_22,taz_88,1033
taz_22,taz_89,609
taz_22,taz_9,1156
taz_22,taz_91,1167
taz_22,taz_92,333
taz_22,taz_93,1176
taz_22,taz_94,1510
taz_22,taz_95,532
taz_22,taz_96,1218
taz_22,taz_97,353
taz_22,taz_98,1931
taz_22,taz_99,1093
taz_23,taz_0,1252
taz_23,taz_1,1116
taz_23,taz_10,51
taz_23,taz_100,1976
taz_23,taz_101,1119
taz_23,taz_11,1694
taz_23,taz_12,383
taz_23,taz_13,741
taz_23,taz_14,259
taz_23,taz_15,586
taz_23,taz_16,337
taz_23,taz_17,1217
taz_23,taz_18,832
taz_23,taz_19,372
taz_23,taz_2,1570
taz_23,taz_20,569
taz_23,taz_21,995
taz_23,taz_22,173
taz_23,taz_24,432
taz_23,taz_25,779
taz_23,taz_26,1747
taz_23,taz_27,846
taz_23,taz_28,776
taz_23,taz_29,1882
taz_23,taz_3,477
taz_23,taz_30,342
taz_23,taz_31,587
taz_23,taz_32,706
taz_23,taz_33,97
taz_23,taz_34,1462
taz_23,taz_35,607
taz_23,taz_36,750
taz_23,taz_37,1711
taz_23,taz_38,1155
taz_23,taz_39,1520
taz_23,taz_4,847
taz_23,taz_40,1807
taz_23,taz_41,372
taz_23,taz_42,1430
taz_23,taz_43,1153
taz_23,taz_44,390
taz_23,taz_45,1766
taz_23,taz_46,1393
taz_23,taz_47,1782
taz_23,taz_48,526
taz_23,taz_49,1897
taz_23,taz_5,689
taz_23,taz_50,1401
taz_23,taz_51,1129
taz_23,taz_52,1751
taz_23,taz_53,481
taz_23,taz_54,290
taz_23,taz_55,996
taz_23,taz_56,461
taz_23,taz_57,222
taz_23,taz_58,283
taz_23,taz_59,630
taz_23,taz_6,1349
taz_23,taz_60,525
taz_23,taz_61,1444
taz_23,taz_62,1841
taz_23,taz_63,1683
taz_23,taz_64,1654
taz_23,taz_65,427
taz_23,taz_66,1402
taz_23,taz_67,6
taz_23,taz_68,1752
taz_23,taz_69,1410
taz_23,taz_7,79
taz_23,taz_70,1654
taz_23,taz_71,635
taz_23,taz_72,1912
taz_23,taz_73,1180
taz_23,taz_74,1424
taz_23,taz_75,1029
taz_23,taz_76,440
taz_23,taz_77,1066
taz_23,taz_78,1478
taz_23,taz_79,791
taz_23,taz_8,1488
taz_23,taz_80,703
taz_23,taz_81,511
taz_23,taz_82,1165
taz_23,taz_83,963
taz_23,taz_84,776
taz_23,taz_85,1596
taz_23,taz_86,945
taz_23,taz_87,1260
taz_23,taz_88,1538
taz_23,taz_89,1655
taz_23,taz_9,124
taz_23,taz_91,11
taz_23,taz_92,8
taz_23,taz_93,1118
taz_23,taz_94,816
taz_23,taz_95,1369
taz_23,taz_96,1082
taz_23,taz_97,1206
taz_23,taz_98,954
taz_23,taz_99,566
taz_24,taz_0,1013
taz_24,taz_1,144
taz_24,taz_10,400
taz_24,taz_100,448
taz_24,taz_101,1428
taz_24,taz_11,944
taz_24,taz_12,979
taz_24,taz_13,508
taz_24,taz_14,1410
taz_24,taz_15,18
taz_24,taz_16,1693
taz_24,taz_17,1380
taz_24,taz_18,41
taz_24,taz_19,1797
taz_24,taz_2,850
taz_24,taz_20,512
taz_24,taz_21,1752
taz_24,taz_22,815
taz_24,taz_23,990
taz_24,taz_25,1056
taz_24,taz_26,1350
taz_24,taz_27,1964
taz_24,taz_28,482
taz_24,taz_29,970
taz_24,taz_3,1066
taz_24,taz_30,1595
taz_24,taz_31,116
taz_24,taz_32,330
taz_24,taz_33,704
taz_24,taz_34,58
taz_24,taz_35,1931
taz_24,taz_36,132
taz_24,taz_37,392
taz_24,taz_38,1413
taz_24,taz_39,661
taz_24,taz_4,968
taz_24,taz_40,511
taz_24,taz_41,979
taz_24,taz_42,329
taz_24,taz_43,104
taz_24,taz_44,1717
taz_24,taz_45,1383
taz_24,taz_46,734
taz_24,taz_47,391
taz_24,taz_48,916
taz_24,taz_49,1130
taz_24,taz_5,404
taz_24,taz_50,929
taz_24,taz_51,333
taz_24,taz_52,596
taz_24,taz_53,694
taz_24,taz_54,359
taz_24,taz_55,908
taz_24,taz_56,1123
taz_24,taz_57,1296
taz_24,taz_58,1523
taz_24,taz_59,838
taz_24,taz_6,328
taz_24,taz_60,576
taz_24,taz_61,1905
taz_24,taz_62,415
taz_24,taz_63,1497
taz_24,taz_64,98
taz_24,taz_65,1132
taz_24,taz_66,992
taz_24,taz_67,1625
taz_24,taz_68,156
taz_24,taz_69,1377
taz_24,taz_7,143
taz_24,taz_70,1297
taz_24,taz_71,4
taz_24,taz_72,1999
taz_24,taz_73,91
taz_24,taz_74,1732
taz_24,taz_75,318
taz_24,taz_76,1358
taz_24,taz_77,1296
taz_24,taz_78,1560
taz_24,taz_79,1397
taz_24,taz_8,246
taz_24,taz_80,182
taz_24,taz_81,258
taz_24,taz_82,1529
taz_24,taz_83,466
taz_24,taz_84,458
taz_24,taz_85,1885
taz_24,taz_86,1441
taz_24,taz_87,1241
taz_24,taz_88,1044
taz_24,taz_89,1418
taz_24,taz_9,1582
taz_24,taz_91,796
taz_24,taz_92,818
taz_24,taz_93,1486
taz_24,taz_94,698
taz_24,taz_95,1892
taz_24,taz_96,662
taz_24,taz_97,865
taz_24,taz_98,574
taz_24,taz_99,1578
taz_25,taz_0,1983
taz_25,taz_1,480
taz_25,taz_10,1723
taz_25,taz_100,1243
taz_25,taz_101,815
taz_25,taz_11,476
taz_25,taz_12,1326
taz_25,taz_13,1341
taz_25,taz_14,1465
taz_25,taz_15,1374
taz_25,taz_16,1269
taz_25,taz_17,1691
taz_25,taz_18,433
taz_25,taz_19,1519
taz_25,taz_2,1789
taz_25,taz_20,75
taz_25,taz_21,200
taz_25,taz_22,999
taz_25,taz_23,292
taz_25,taz_24,1380
taz_25,taz_26,1575
taz_25,taz_27,1429
taz_25,taz_28,240
taz_25,taz_29,1587
taz_25,taz_3,1374
taz_25,taz_30,1891
taz_25,taz_31,1815
taz_25,taz_32,927
taz_25,taz_33,1066
taz_25,taz_34,1248
taz_25,taz_35,1943
taz_25,taz_36,125
taz_25,taz_37,1101
taz_25,taz_38,1753
taz_25,taz_39,1700
taz_25,taz_4,872
taz_25,taz_40,656
taz_25,taz_41,1001
taz_25,taz_42,1402
taz_25,taz_43,994
taz_25,taz_44,649
taz_25,taz_45,1880
taz_25,taz_46,1341
taz_25,taz_47,1678
taz_25,taz_48,567
taz_25,taz_49,856
taz_25,taz_5,1968
taz_25,taz_50,154
taz_25,taz_51,175
taz_25,taz_52,349
taz_25,taz_53,1982
taz_25,taz_54,173
taz_25,taz_55,785
taz_25,taz_56,282
taz_25,taz_57,634
taz_25,taz_58,144
taz_25,taz_59,960
taz_25,taz_6,61
taz_25,taz_60,1416
taz_25,taz_61,1259
taz_25,taz_62,1751
taz_25,taz_63,1150
taz_25,taz_64,1488
taz_25,taz_65,557
taz_25,taz_66,197
taz_25,taz_67,1725
taz_25,taz_68,1401
taz_25,taz_69,1514
taz_25,taz_7,1103
taz_25,taz_70,1500
taz_25,taz_71,1075
taz_25,taz_72,505
taz_25,taz_73,1902
taz_25,taz_74,1024
taz_25,taz_75,1699
taz_25,taz_76,1787
taz_25,taz_77,1597
taz_25,taz_78,615
taz_25,taz_79,587
taz_25,taz_8,332
taz_25,taz_80,1903
taz_25,taz_81,1283
taz_25,taz_82,1891
taz_25,taz_83,1774
taz_25,taz_84,1972
taz_25,taz_85,685
taz_25,taz_86,369
taz_25,taz_87,630
taz_25,taz_88,206
taz_25,taz_89,1466
taz_25,taz_9,15
taz_25,taz_91,1939
taz_25,taz_92,1107
taz_25,taz_93,237
taz_25,taz_94,872
taz_25,taz_95,1763
taz_25,taz_96,1455
taz_25,taz_97,1941
taz_25,taz_98,1970
taz_25,taz_99,896
taz_26,taz_0,217
taz_26,taz_1,980
taz_26,taz_10,1465
taz_26,taz_100,873
taz_26,taz_101,810
taz_26,taz_11,1608
taz_26,taz_12,230
taz_26,taz_13,777
taz_26,taz_14,1835
taz_26,taz_15,691
taz_26,taz_16,832
taz_26,taz_17,1938
taz_26,taz_18,1285
taz_26,taz_19,1907
taz_26,taz_2,588
taz_26,taz_20,90
taz_26,taz_21,1729
taz_26,taz_22,1948
taz_26,taz_23,1603
taz_26,taz_24,1543
taz_26,taz_25,116
taz_26,taz_27,987
taz_26,taz_28,1548
taz_26,taz_29,202
taz_26,taz_3,1157
taz_26,taz_30,107
taz_26,taz_31,609
taz_26,taz_32,1647
taz_26,taz_33,176
taz_26,taz_34,1015
taz_26,taz_35,1948
taz_26,taz_36,1749
taz_26,taz_37,20
taz_26,taz_38,197
taz_26,taz_39,1352
taz_26,taz_4,1056
taz_26,taz_40,138
taz_26,taz_41,311
taz_26,taz_42,1684
taz_26,taz_43,363
taz_26,taz_44,1513
taz_26,taz_45,1904
taz_26,taz_46,1792
taz_26,taz_47,1266
taz_26,taz_48,804
taz_26,taz_49,493
taz_26,taz_5,1145
taz_26,taz_50,1610
taz_26,taz_51,1707
taz_26,taz_52,680
taz_26,taz_53,72
taz_26,taz_54,290
taz_26,taz_55,1532
taz_26,taz_56,372
taz_26,taz_57,541
taz_26,taz_58,1971
taz_26,taz_59,472
taz_26,taz_6,430
taz_26,taz_60,564
taz_26,taz_61,1693
taz_26,taz_62,1429
taz_26,taz_63,49
taz_26,taz_64,3
taz_26,taz_65,149
taz_26,taz_66,1649
taz_26,taz_67,957
taz_26,taz_68,927
taz_26,taz_69,309
taz_26,taz_7,896
taz_26,taz_70,448
taz_26,taz_71,1648
taz_26,taz_72,407
taz_26,taz_73,581
taz_26,taz_74,1031
taz_26,taz_75,547
taz_26,taz_76,416
taz_26,taz_77,916
taz_26,taz_78,1925
taz_26,taz_79,1269
taz_26,taz_8,1370
taz_26,taz_80,847
taz_26,taz_81,1387
taz_26,taz_82,461
taz_26,taz_83,1915
taz_26,taz_84,168
taz_26,taz_85,1117
taz_26,taz_86,1432
taz_26,taz_87,896
taz_26,taz_88,378
taz_26,taz_89,918
taz_26,taz_9,1266
taz_26,taz_91,1768
taz_26,taz_92,722
taz_26,taz_93,539
taz_26,taz_94,1835
taz_26,taz_95,1857
taz_26,taz_96,411
taz_26,taz_97,428
taz_26,taz_98,643
taz_26,taz_99,796
taz_27,taz_0,702
taz_27,taz_1,1502
taz_27,taz_10,1950
taz_27,taz_100,1250
taz_27,taz_101,1001
taz_27,taz_11,1145
taz_27,taz_12,1924
taz_27,taz_13,950
taz_27,taz_14,871
taz_27,taz_15,349
taz_27,taz_16,130
taz_27,taz_17,564
taz_27,taz_18,24
taz_27,taz_19,1074
taz_27,taz_2,1003
taz_27,taz_20,163
taz_27,taz_21,295
taz_27,taz_22,1357
taz_27,taz_23,1719
taz_27,taz_24,1001
taz_27,taz_25,1256
taz_27,taz_26,1597
taz_27,taz_28,1018
taz_27,taz_29,661
taz_27,taz_3,157
taz_27,taz_30,1623
taz_27,taz_31,949
taz_27,taz_32,1733
taz_27,taz_33,2000
taz_27,taz_34,1537
taz_27,taz_35,1091
taz_27,taz_36,933
taz_27,taz_37,1160
taz_27,taz_38,1016
taz_27,taz_39,1896
